in s,C2 in V
-5.4442080E-01,1.25586E-03
-5.4440232E-01,1.25586E-03
-5.4438384E-01,1.25586E-03
-5.4436536E-01,1.25586E-03
-5.4434688E-01,2.79297E-04
-5.4432840E-01,7.67578E-04
-5.4430992E-01,1.74414E-03
-5.4429144E-01,2.72070E-03
-5.4427296E-01,2.79297E-04
-5.4425448E-01,2.79297E-04
-5.4423600E-01,2.23242E-03
-5.4421752E-01,2.23242E-03
-5.4419904E-01,1.25586E-03
-5.4418056E-01,1.25586E-03
-5.4416208E-01,2.23242E-03
-5.4414360E-01,7.67578E-04
-5.4412512E-01,-2.08984E-04
-5.4410664E-01,1.25586E-03
-5.4408816E-01,1.25586E-03
-5.4406968E-01,2.23242E-03
-5.4405120E-01,2.79297E-04
-5.4403272E-01,1.25586E-03
-5.4401424E-01,1.74414E-03
-5.4399576E-01,1.25586E-03
-5.4397728E-01,1.74414E-03
-5.4395880E-01,7.67578E-04
-5.4394032E-01,3.20898E-03
-5.4392184E-01,1.74414E-03
-5.4390336E-01,7.67578E-04
-5.4388488E-01,2.23242E-03
-5.4386640E-01,1.25586E-03
-5.4384792E-01,1.25586E-03
-5.4382944E-01,1.25586E-03
-5.4381096E-01,7.67578E-04
-5.4379248E-01,2.72070E-03
-5.4377400E-01,1.25586E-03
-5.4375552E-01,1.74414E-03
-5.4373704E-01,-6.97266E-04
-5.4371856E-01,1.74414E-03
-5.4370008E-01,7.67578E-04
-5.4368160E-01,1.25586E-03
-5.4366312E-01,1.74414E-03
-5.4364464E-01,1.25586E-03
-5.4362616E-01,7.67578E-04
-5.4360768E-01,1.25586E-03
-5.4358920E-01,1.25586E-03
-5.4357072E-01,1.25586E-03
-5.4355224E-01,2.23242E-03
-5.4353376E-01,3.20898E-03
-5.4351528E-01,1.25586E-03
-5.4349680E-01,1.25586E-03
-5.4347832E-01,1.25586E-03
-5.4345984E-01,1.25586E-03
-5.4344136E-01,1.25586E-03
-5.4342288E-01,7.67578E-04
-5.4340440E-01,1.25586E-03
-5.4338592E-01,3.69727E-03
-5.4336744E-01,2.23242E-03
-5.4334896E-01,2.72070E-03
-5.4333048E-01,1.74414E-03
-5.4331200E-01,1.74414E-03
-5.4329352E-01,-2.08984E-04
-5.4327504E-01,1.74414E-03
-5.4325656E-01,2.72070E-03
-5.4323808E-01,1.25586E-03
-5.4321960E-01,1.25586E-03
-5.4320112E-01,7.67578E-04
-5.4318264E-01,2.72070E-03
-5.4316416E-01,2.72070E-03
-5.4314568E-01,2.79297E-04
-5.4312720E-01,7.67578E-04
-5.4310872E-01,1.25586E-03
-5.4309024E-01,7.67578E-04
-5.4307176E-01,2.72070E-03
-5.4305328E-01,1.74414E-03
-5.4303480E-01,2.79297E-04
-5.4301632E-01,7.67578E-04
-5.4299784E-01,2.79297E-04
-5.4297936E-01,1.74414E-03
-5.4296088E-01,2.23242E-03
-5.4294240E-01,2.72070E-03
-5.4292392E-01,-2.08984E-04
-5.4290544E-01,1.25586E-03
-5.4288696E-01,1.25586E-03
-5.4286848E-01,1.25586E-03
-5.4285000E-01,1.25586E-03
-5.4283152E-01,2.23242E-03
-5.4281304E-01,2.23242E-03
-5.4279456E-01,1.74414E-03
-5.4277608E-01,2.23242E-03
-5.4275760E-01,2.23242E-03
-5.4273912E-01,1.74414E-03
-5.4272064E-01,1.25586E-03
-5.4270216E-01,1.74414E-03
-5.4268368E-01,7.67578E-04
-5.4266520E-01,7.67578E-04
-5.4264672E-01,1.25586E-03
-5.4262824E-01,1.25586E-03
-5.4260976E-01,1.74414E-03
-5.4259128E-01,1.25586E-03
-5.4257280E-01,2.23242E-03
-5.4255432E-01,1.25586E-03
-5.4253584E-01,1.25586E-03
-5.4251736E-01,1.25586E-03
-5.4249888E-01,-2.08984E-04
-5.4248040E-01,7.67578E-04
-5.4246192E-01,2.79297E-04
-5.4244344E-01,2.23242E-03
-5.4242496E-01,2.23242E-03
-5.4240648E-01,2.23242E-03
-5.4238800E-01,2.23242E-03
-5.4236952E-01,1.25586E-03
-5.4235104E-01,2.79297E-04
-5.4233256E-01,2.72070E-03
-5.4231408E-01,7.67578E-04
-5.4229560E-01,-6.97266E-04
-5.4227712E-01,2.23242E-03
-5.4225864E-01,7.67578E-04
-5.4224016E-01,1.74414E-03
-5.4222168E-01,7.67578E-04
-5.4220320E-01,1.74414E-03
-5.4218472E-01,1.25586E-03
-5.4216624E-01,1.74414E-03
-5.4214776E-01,7.67578E-04
-5.4212928E-01,2.79297E-04
-5.4211080E-01,2.72070E-03
-5.4209232E-01,1.25586E-03
-5.4207384E-01,1.25586E-03
-5.4205536E-01,1.74414E-03
-5.4203688E-01,-6.97266E-04
-5.4201840E-01,2.23242E-03
-5.4199992E-01,1.25586E-03
-5.4198144E-01,1.25586E-03
-5.4196296E-01,2.72070E-03
-5.4194448E-01,2.72070E-03
-5.4192600E-01,2.79297E-04
-5.4190752E-01,2.72070E-03
-5.4188904E-01,2.72070E-03
-5.4187056E-01,2.79297E-04
-5.4185208E-01,2.72070E-03
-5.4183360E-01,2.79297E-04
-5.4181512E-01,1.25586E-03
-5.4179664E-01,7.67578E-04
-5.4177816E-01,1.74414E-03
-5.4175968E-01,3.20898E-03
-5.4174120E-01,1.25586E-03
-5.4172272E-01,1.74414E-03
-5.4170424E-01,1.25586E-03
-5.4168576E-01,1.25586E-03
-5.4166728E-01,2.72070E-03
-5.4164880E-01,2.79297E-04
-5.4163032E-01,1.25586E-03
-5.4161184E-01,2.23242E-03
-5.4159336E-01,2.79297E-04
-5.4157488E-01,1.25586E-03
-5.4155640E-01,2.79297E-04
-5.4153792E-01,1.25586E-03
-5.4151944E-01,-2.08984E-04
-5.4150096E-01,2.72070E-03
-5.4148248E-01,2.72070E-03
-5.4146400E-01,2.72070E-03
-5.4144552E-01,1.25586E-03
-5.4142704E-01,1.25586E-03
-5.4140856E-01,1.25586E-03
-5.4139008E-01,3.20898E-03
-5.4137160E-01,1.25586E-03
-5.4135312E-01,2.72070E-03
-5.4133464E-01,1.25586E-03
-5.4131616E-01,-2.08984E-04
-5.4129768E-01,2.72070E-03
-5.4127920E-01,7.67578E-04
-5.4126072E-01,1.74414E-03
-5.4124224E-01,2.72070E-03
-5.4122376E-01,7.67578E-04
-5.4120528E-01,1.74414E-03
-5.4118680E-01,1.25586E-03
-5.4116832E-01,2.72070E-03
-5.4114984E-01,2.23242E-03
-5.4113136E-01,1.25586E-03
-5.4111288E-01,3.20898E-03
-5.4109440E-01,2.23242E-03
-5.4107592E-01,2.72070E-03
-5.4105744E-01,1.25586E-03
-5.4103896E-01,7.67578E-04
-5.4102048E-01,1.25586E-03
-5.4100200E-01,1.25586E-03
-5.4098352E-01,1.74414E-03
-5.4096504E-01,1.25586E-03
-5.4094656E-01,2.23242E-03
-5.4092808E-01,1.25586E-03
-5.4090960E-01,-2.08984E-04
-5.4089112E-01,1.25586E-03
-5.4087264E-01,1.25586E-03
-5.4085416E-01,1.25586E-03
-5.4083568E-01,1.25586E-03
-5.4081720E-01,1.25586E-03
-5.4079872E-01,3.20898E-03
-5.4078024E-01,1.74414E-03
-5.4076176E-01,2.23242E-03
-5.4074328E-01,1.25586E-03
-5.4072480E-01,2.23242E-03
-5.4070632E-01,2.23242E-03
-5.4068784E-01,1.74414E-03
-5.4066936E-01,-6.97266E-04
-5.4065088E-01,7.67578E-04
-5.4063240E-01,1.25586E-03
-5.4061392E-01,2.72070E-03
-5.4059544E-01,2.79297E-04
-5.4057696E-01,2.72070E-03
-5.4055848E-01,-2.08984E-04
-5.4054000E-01,2.72070E-03
-5.4052152E-01,2.23242E-03
-5.4050304E-01,1.74414E-03
-5.4048456E-01,1.25586E-03
-5.4046608E-01,3.69727E-03
-5.4044760E-01,7.67578E-04
-5.4042912E-01,1.25586E-03
-5.4041064E-01,1.25586E-03
-5.4039216E-01,1.25586E-03
-5.4037368E-01,2.72070E-03
-5.4035520E-01,2.72070E-03
-5.4033672E-01,2.79297E-04
-5.4031824E-01,1.74414E-03
-5.4029976E-01,2.79297E-04
-5.4028128E-01,7.67578E-04
-5.4026280E-01,-2.08984E-04
-5.4024432E-01,1.74414E-03
-5.4022584E-01,3.20898E-03
-5.4020736E-01,1.25586E-03
-5.4018888E-01,1.25586E-03
-5.4017040E-01,1.25586E-03
-5.4015192E-01,2.72070E-03
-5.4013344E-01,2.23242E-03
-5.4011496E-01,1.25586E-03
-5.4009648E-01,1.25586E-03
-5.4007800E-01,1.25586E-03
-5.4005952E-01,2.79297E-04
-5.4004104E-01,1.74414E-03
-5.4002256E-01,1.74414E-03
-5.4000408E-01,1.74414E-03
-5.3998560E-01,1.25586E-03
-5.3996712E-01,1.25586E-03
-5.3994864E-01,1.25586E-03
-5.3993016E-01,1.25586E-03
-5.3991168E-01,1.74414E-03
-5.3989320E-01,1.25586E-03
-5.3987472E-01,2.23242E-03
-5.3985624E-01,2.79297E-04
-5.3983776E-01,3.69727E-03
-5.3981928E-01,7.67578E-04
-5.3980080E-01,7.67578E-04
-5.3978232E-01,1.25586E-03
-5.3976384E-01,3.20898E-03
-5.3974536E-01,1.25586E-03
-5.3972688E-01,1.25586E-03
-5.3970840E-01,1.25586E-03
-5.3968992E-01,-2.08984E-04
-5.3967144E-01,1.25586E-03
-5.3965296E-01,2.23242E-03
-5.3963448E-01,1.25586E-03
-5.3961600E-01,1.25586E-03
-5.3959752E-01,1.25586E-03
-5.3957904E-01,1.74414E-03
-5.3956056E-01,2.72070E-03
-5.3954208E-01,1.25586E-03
-5.3952360E-01,7.67578E-04
-5.3950512E-01,1.74414E-03
-5.3948664E-01,2.72070E-03
-5.3946816E-01,1.74414E-03
-5.3944968E-01,2.72070E-03
-5.3943120E-01,2.23242E-03
-5.3941272E-01,2.23242E-03
-5.3939424E-01,1.25586E-03
-5.3937576E-01,1.25586E-03
-5.3935728E-01,1.74414E-03
-5.3933880E-01,2.72070E-03
-5.3932032E-01,1.25586E-03
-5.3930184E-01,2.72070E-03
-5.3928336E-01,1.25586E-03
-5.3926488E-01,1.74414E-03
-5.3924640E-01,2.23242E-03
-5.3922792E-01,1.74414E-03
-5.3920944E-01,1.74414E-03
-5.3919096E-01,2.72070E-03
-5.3917248E-01,1.74414E-03
-5.3915400E-01,1.74414E-03
-5.3913552E-01,1.25586E-03
-5.3911704E-01,1.25586E-03
-5.3909856E-01,2.72070E-03
-5.3908008E-01,1.74414E-03
-5.3906160E-01,1.25586E-03
-5.3904312E-01,1.74414E-03
-5.3902464E-01,1.25586E-03
-5.3900616E-01,2.79297E-04
-5.3898768E-01,2.72070E-03
-5.3896920E-01,1.25586E-03
-5.3895072E-01,2.72070E-03
-5.3893224E-01,2.72070E-03
-5.3891376E-01,2.72070E-03
-5.3889528E-01,1.74414E-03
-5.3887680E-01,1.25586E-03
-5.3885832E-01,2.23242E-03
-5.3883984E-01,2.23242E-03
-5.3882136E-01,1.74414E-03
-5.3880288E-01,2.72070E-03
-5.3878440E-01,2.23242E-03
-5.3876592E-01,2.72070E-03
-5.3874744E-01,1.25586E-03
-5.3872896E-01,1.25586E-03
-5.3871048E-01,1.25586E-03
-5.3869200E-01,1.74414E-03
-5.3867352E-01,2.72070E-03
-5.3865504E-01,2.23242E-03
-5.3863656E-01,1.25586E-03
-5.3861808E-01,3.20898E-03
-5.3859960E-01,1.25586E-03
-5.3858112E-01,2.79297E-04
-5.3856264E-01,1.74414E-03
-5.3854416E-01,2.23242E-03
-5.3852568E-01,2.72070E-03
-5.3850720E-01,2.72070E-03
-5.3848872E-01,-6.97266E-04
-5.3847024E-01,7.67578E-04
-5.3845176E-01,2.23242E-03
-5.3843328E-01,1.74414E-03
-5.3841480E-01,1.74414E-03
-5.3839632E-01,1.74414E-03
-5.3837784E-01,2.79297E-04
-5.3835936E-01,1.25586E-03
-5.3834088E-01,1.25586E-03
-5.3832240E-01,1.25586E-03
-5.3830392E-01,1.25586E-03
-5.3828544E-01,1.25586E-03
-5.3826696E-01,1.25586E-03
-5.3824848E-01,3.20898E-03
-5.3823000E-01,1.25586E-03
-5.3821152E-01,7.67578E-04
-5.3819304E-01,7.67578E-04
-5.3817456E-01,2.23242E-03
-5.3815608E-01,7.67578E-04
-5.3813760E-01,2.72070E-03
-5.3811912E-01,-2.08984E-04
-5.3810064E-01,2.23242E-03
-5.3808216E-01,7.67578E-04
-5.3806368E-01,1.74414E-03
-5.3804520E-01,2.23242E-03
-5.3802672E-01,7.67578E-04
-5.3800824E-01,1.74414E-03
-5.3798976E-01,2.23242E-03
-5.3797128E-01,1.74414E-03
-5.3795280E-01,1.74414E-03
-5.3793432E-01,2.79297E-04
-5.3791584E-01,2.72070E-03
-5.3789736E-01,2.79297E-04
-5.3787888E-01,2.72070E-03
-5.3786040E-01,1.74414E-03
-5.3784192E-01,1.74414E-03
-5.3782344E-01,1.25586E-03
-5.3780496E-01,-2.08984E-04
-5.3778648E-01,7.67578E-04
-5.3776800E-01,2.23242E-03
-5.3774952E-01,2.79297E-04
-5.3773104E-01,2.79297E-04
-5.3771256E-01,1.25586E-03
-5.3769408E-01,1.25586E-03
-5.3767560E-01,2.72070E-03
-5.3765712E-01,1.25586E-03
-5.3763864E-01,2.23242E-03
-5.3762016E-01,2.23242E-03
-5.3760168E-01,1.74414E-03
-5.3758320E-01,2.72070E-03
-5.3756472E-01,7.67578E-04
-5.3754624E-01,1.74414E-03
-5.3752776E-01,2.79297E-04
-5.3750928E-01,1.74414E-03
-5.3749080E-01,2.23242E-03
-5.3747232E-01,1.25586E-03
-5.3745384E-01,2.23242E-03
-5.3743536E-01,1.25586E-03
-5.3741688E-01,2.72070E-03
-5.3739840E-01,1.74414E-03
-5.3737992E-01,1.25586E-03
-5.3736144E-01,1.74414E-03
-5.3734296E-01,2.23242E-03
-5.3732448E-01,1.74414E-03
-5.3730600E-01,1.74414E-03
-5.3728752E-01,1.25586E-03
-5.3726904E-01,1.25586E-03
-5.3725056E-01,2.72070E-03
-5.3723208E-01,1.74414E-03
-5.3721360E-01,2.79297E-04
-5.3719512E-01,1.25586E-03
-5.3717664E-01,2.23242E-03
-5.3715816E-01,1.74414E-03
-5.3713968E-01,1.74414E-03
-5.3712120E-01,1.25586E-03
-5.3710272E-01,2.23242E-03
-5.3708424E-01,1.25586E-03
-5.3706576E-01,2.23242E-03
-5.3704728E-01,1.25586E-03
-5.3702880E-01,1.74414E-03
-5.3701032E-01,2.23242E-03
-5.3699184E-01,1.74414E-03
-5.3697336E-01,2.72070E-03
-5.3695488E-01,1.74414E-03
-5.3693640E-01,1.74414E-03
-5.3691792E-01,1.25586E-03
-5.3689944E-01,7.67578E-04
-5.3688096E-01,1.25586E-03
-5.3686248E-01,1.25586E-03
-5.3684400E-01,1.25586E-03
-5.3682552E-01,1.25586E-03
-5.3680704E-01,2.23242E-03
-5.3678856E-01,2.72070E-03
-5.3677008E-01,2.23242E-03
-5.3675160E-01,1.74414E-03
-5.3673312E-01,1.25586E-03
-5.3671464E-01,1.74414E-03
-5.3669616E-01,2.23242E-03
-5.3667768E-01,1.25586E-03
-5.3665920E-01,2.23242E-03
-5.3664072E-01,1.25586E-03
-5.3662224E-01,2.23242E-03
-5.3660376E-01,1.74414E-03
-5.3658528E-01,1.74414E-03
-5.3656680E-01,2.72070E-03
-5.3654832E-01,1.25586E-03
-5.3652984E-01,2.23242E-03
-5.3651136E-01,-2.08984E-04
-5.3649288E-01,2.72070E-03
-5.3647440E-01,1.25586E-03
-5.3645592E-01,2.72070E-03
-5.3643744E-01,1.74414E-03
-5.3641896E-01,2.72070E-03
-5.3640048E-01,2.23242E-03
-5.3638200E-01,7.67578E-04
-5.3636352E-01,1.25586E-03
-5.3634504E-01,2.23242E-03
-5.3632656E-01,1.25586E-03
-5.3630808E-01,1.25586E-03
-5.3628960E-01,3.20898E-03
-5.3627112E-01,2.72070E-03
-5.3625264E-01,2.23242E-03
-5.3623416E-01,1.25586E-03
-5.3621568E-01,1.25586E-03
-5.3619720E-01,2.23242E-03
-5.3617872E-01,1.74414E-03
-5.3616024E-01,1.25586E-03
-5.3614176E-01,3.69727E-03
-5.3612328E-01,1.25586E-03
-5.3610480E-01,1.74414E-03
-5.3608632E-01,1.74414E-03
-5.3606784E-01,2.23242E-03
-5.3604936E-01,7.67578E-04
-5.3603088E-01,2.23242E-03
-5.3601240E-01,1.74414E-03
-5.3599392E-01,2.23242E-03
-5.3597544E-01,2.72070E-03
-5.3595696E-01,2.23242E-03
-5.3593848E-01,1.25586E-03
-5.3592000E-01,1.74414E-03
-5.3590152E-01,1.74414E-03
-5.3588304E-01,1.74414E-03
-5.3586456E-01,1.74414E-03
-5.3584608E-01,3.20898E-03
-5.3582760E-01,1.74414E-03
-5.3580912E-01,2.72070E-03
-5.3579064E-01,1.74414E-03
-5.3577216E-01,2.72070E-03
-5.3575368E-01,2.79297E-04
-5.3573520E-01,2.72070E-03
-5.3571672E-01,7.67578E-04
-5.3569824E-01,1.25586E-03
-5.3567976E-01,2.23242E-03
-5.3566128E-01,2.72070E-03
-5.3564280E-01,1.74414E-03
-5.3562432E-01,1.74414E-03
-5.3560584E-01,7.67578E-04
-5.3558736E-01,1.25586E-03
-5.3556888E-01,1.74414E-03
-5.3555040E-01,3.69727E-03
-5.3553192E-01,1.25586E-03
-5.3551344E-01,1.74414E-03
-5.3549496E-01,1.74414E-03
-5.3547648E-01,2.23242E-03
-5.3545800E-01,1.25586E-03
-5.3543952E-01,2.72070E-03
-5.3542104E-01,2.79297E-04
-5.3540256E-01,1.25586E-03
-5.3538408E-01,7.67578E-04
-5.3536560E-01,2.72070E-03
-5.3534712E-01,2.72070E-03
-5.3532864E-01,2.72070E-03
-5.3531016E-01,2.72070E-03
-5.3529168E-01,2.72070E-03
-5.3527320E-01,2.23242E-03
-5.3525472E-01,1.74414E-03
-5.3523624E-01,2.23242E-03
-5.3521776E-01,2.23242E-03
-5.3519928E-01,2.23242E-03
-5.3518080E-01,1.74414E-03
-5.3516232E-01,2.23242E-03
-5.3514384E-01,2.23242E-03
-5.3512536E-01,7.67578E-04
-5.3510688E-01,2.23242E-03
-5.3508840E-01,2.72070E-03
-5.3506992E-01,1.25586E-03
-5.3505144E-01,1.74414E-03
-5.3503296E-01,3.20898E-03
-5.3501448E-01,1.74414E-03
-5.3499600E-01,2.23242E-03
-5.3497752E-01,7.67578E-04
-5.3495904E-01,2.23242E-03
-5.3494056E-01,2.23242E-03
-5.3492208E-01,1.74414E-03
-5.3490360E-01,1.74414E-03
-5.3488512E-01,1.74414E-03
-5.3486664E-01,7.67578E-04
-5.3484816E-01,2.23242E-03
-5.3482968E-01,2.23242E-03
-5.3481120E-01,2.23242E-03
-5.3479272E-01,-6.97266E-04
-5.3477424E-01,1.25586E-03
-5.3475576E-01,2.79297E-04
-5.3473728E-01,2.23242E-03
-5.3471880E-01,2.79297E-04
-5.3470032E-01,1.25586E-03
-5.3468184E-01,2.72070E-03
-5.3466336E-01,1.74414E-03
-5.3464488E-01,1.74414E-03
-5.3462640E-01,1.74414E-03
-5.3460792E-01,2.23242E-03
-5.3458944E-01,3.20898E-03
-5.3457096E-01,1.25586E-03
-5.3455248E-01,1.74414E-03
-5.3453400E-01,1.25586E-03
-5.3451552E-01,2.72070E-03
-5.3449704E-01,2.79297E-04
-5.3447856E-01,2.23242E-03
-5.3446008E-01,7.67578E-04
-5.3444160E-01,2.23242E-03
-5.3442312E-01,2.23242E-03
-5.3440464E-01,1.74414E-03
-5.3438616E-01,2.79297E-04
-5.3436768E-01,2.79297E-04
-5.3434920E-01,2.72070E-03
-5.3433072E-01,1.25586E-03
-5.3431224E-01,1.25586E-03
-5.3429376E-01,1.25586E-03
-5.3427528E-01,1.25586E-03
-5.3425680E-01,3.20898E-03
-5.3423832E-01,2.72070E-03
-5.3421984E-01,2.23242E-03
-5.3420136E-01,1.25586E-03
-5.3418288E-01,3.20898E-03
-5.3416440E-01,1.25586E-03
-5.3414592E-01,2.72070E-03
-5.3412744E-01,2.23242E-03
-5.3410896E-01,1.25586E-03
-5.3409048E-01,1.25586E-03
-5.3407200E-01,2.72070E-03
-5.3405352E-01,-2.08984E-04
-5.3403504E-01,2.23242E-03
-5.3401656E-01,1.25586E-03
-5.3399808E-01,1.74414E-03
-5.3397960E-01,2.23242E-03
-5.3396112E-01,1.25586E-03
-5.3394264E-01,1.25586E-03
-5.3392416E-01,2.23242E-03
-5.3390568E-01,7.67578E-04
-5.3388720E-01,7.67578E-04
-5.3386872E-01,2.72070E-03
-5.3385024E-01,3.20898E-03
-5.3383176E-01,2.23242E-03
-5.3381328E-01,1.74414E-03
-5.3379480E-01,1.25586E-03
-5.3377632E-01,7.67578E-04
-5.3375784E-01,1.74414E-03
-5.3373936E-01,7.67578E-04
-5.3372088E-01,1.74414E-03
-5.3370240E-01,2.72070E-03
-5.3368392E-01,1.25586E-03
-5.3366544E-01,3.20898E-03
-5.3364696E-01,2.23242E-03
-5.3362848E-01,1.74414E-03
-5.3361000E-01,1.25586E-03
-5.3359152E-01,1.25586E-03
-5.3357304E-01,2.72070E-03
-5.3355456E-01,2.72070E-03
-5.3353608E-01,1.74414E-03
-5.3351760E-01,1.25586E-03
-5.3349912E-01,7.67578E-04
-5.3348064E-01,2.23242E-03
-5.3346216E-01,1.25586E-03
-5.3344368E-01,1.25586E-03
-5.3342520E-01,-2.08984E-04
-5.3340672E-01,1.74414E-03
-5.3338824E-01,-2.08984E-04
-5.3336976E-01,1.25586E-03
-5.3335128E-01,2.72070E-03
-5.3333280E-01,1.25586E-03
-5.3331432E-01,1.74414E-03
-5.3329584E-01,1.74414E-03
-5.3327736E-01,1.25586E-03
-5.3325888E-01,2.72070E-03
-5.3324040E-01,1.74414E-03
-5.3322192E-01,2.72070E-03
-5.3320344E-01,7.67578E-04
-5.3318496E-01,2.23242E-03
-5.3316648E-01,1.74414E-03
-5.3314800E-01,3.20898E-03
-5.3312952E-01,1.25586E-03
-5.3311104E-01,2.72070E-03
-5.3309256E-01,1.25586E-03
-5.3307408E-01,1.74414E-03
-5.3305560E-01,2.79297E-04
-5.3303712E-01,2.23242E-03
-5.3301864E-01,3.20898E-03
-5.3300016E-01,1.74414E-03
-5.3298168E-01,1.25586E-03
-5.3296320E-01,1.25586E-03
-5.3294472E-01,7.67578E-04
-5.3292624E-01,1.74414E-03
-5.3290776E-01,2.23242E-03
-5.3288928E-01,2.72070E-03
-5.3287080E-01,1.25586E-03
-5.3285232E-01,1.74414E-03
-5.3283384E-01,-2.08984E-04
-5.3281536E-01,1.25586E-03
-5.3279688E-01,2.72070E-03
-5.3277840E-01,1.25586E-03
-5.3275992E-01,1.74414E-03
-5.3274144E-01,2.23242E-03
-5.3272296E-01,7.67578E-04
-5.3270448E-01,2.23242E-03
-5.3268600E-01,1.25586E-03
-5.3266752E-01,1.25586E-03
-5.3264904E-01,1.25586E-03
-5.3263056E-01,2.23242E-03
-5.3261208E-01,2.79297E-04
-5.3259360E-01,1.25586E-03
-5.3257512E-01,1.25586E-03
-5.3255664E-01,2.72070E-03
-5.3253816E-01,1.25586E-03
-5.3251968E-01,2.23242E-03
-5.3250120E-01,-6.97266E-04
-5.3248272E-01,3.69727E-03
-5.3246424E-01,1.25586E-03
-5.3244576E-01,7.67578E-04
-5.3242728E-01,2.23242E-03
-5.3240880E-01,-2.08984E-04
-5.3239032E-01,1.25586E-03
-5.3237184E-01,2.72070E-03
-5.3235336E-01,1.74414E-03
-5.3233488E-01,2.72070E-03
-5.3231640E-01,2.72070E-03
-5.3229792E-01,3.20898E-03
-5.3227944E-01,-2.08984E-04
-5.3226096E-01,1.25586E-03
-5.3224248E-01,2.23242E-03
-5.3222400E-01,2.72070E-03
-5.3220552E-01,2.23242E-03
-5.3218704E-01,2.23242E-03
-5.3216856E-01,1.25586E-03
-5.3215008E-01,1.25586E-03
-5.3213160E-01,1.25586E-03
-5.3211312E-01,2.72070E-03
-5.3209464E-01,2.23242E-03
-5.3207616E-01,1.74414E-03
-5.3205768E-01,1.74414E-03
-5.3203920E-01,1.74414E-03
-5.3202072E-01,1.74414E-03
-5.3200224E-01,1.74414E-03
-5.3198376E-01,7.67578E-04
-5.3196528E-01,1.74414E-03
-5.3194680E-01,2.23242E-03
-5.3192832E-01,2.23242E-03
-5.3190984E-01,2.72070E-03
-5.3189136E-01,2.23242E-03
-5.3187288E-01,1.74414E-03
-5.3185440E-01,-2.08984E-04
-5.3183592E-01,1.25586E-03
-5.3181744E-01,1.25586E-03
-5.3179896E-01,2.23242E-03
-5.3178048E-01,1.25586E-03
-5.3176200E-01,1.74414E-03
-5.3174352E-01,1.25586E-03
-5.3172504E-01,1.74414E-03
-5.3170656E-01,2.72070E-03
-5.3168808E-01,1.25586E-03
-5.3166960E-01,2.23242E-03
-5.3165112E-01,2.79297E-04
-5.3163264E-01,3.69727E-03
-5.3161416E-01,1.25586E-03
-5.3159568E-01,1.25586E-03
-5.3157720E-01,1.25586E-03
-5.3155872E-01,1.25586E-03
-5.3154024E-01,1.25586E-03
-5.3152176E-01,1.74414E-03
-5.3150328E-01,2.23242E-03
-5.3148480E-01,1.74414E-03
-5.3146632E-01,1.74414E-03
-5.3144784E-01,1.25586E-03
-5.3142936E-01,7.67578E-04
-5.3141088E-01,-2.08984E-04
-5.3139240E-01,1.25586E-03
-5.3137392E-01,1.74414E-03
-5.3135544E-01,1.25586E-03
-5.3133696E-01,1.74414E-03
-5.3131848E-01,1.25586E-03
-5.3130000E-01,2.72070E-03
-5.3128152E-01,1.74414E-03
-5.3126304E-01,2.72070E-03
-5.3124456E-01,2.72070E-03
-5.3122608E-01,2.72070E-03
-5.3120760E-01,7.67578E-04
-5.3118912E-01,1.74414E-03
-5.3117064E-01,1.74414E-03
-5.3115216E-01,2.72070E-03
-5.3113368E-01,2.23242E-03
-5.3111520E-01,2.72070E-03
-5.3109672E-01,7.67578E-04
-5.3107824E-01,7.67578E-04
-5.3105976E-01,1.74414E-03
-5.3104128E-01,1.25586E-03
-5.3102280E-01,1.74414E-03
-5.3100432E-01,2.23242E-03
-5.3098584E-01,1.25586E-03
-5.3096736E-01,1.74414E-03
-5.3094888E-01,1.25586E-03
-5.3093040E-01,1.74414E-03
-5.3091192E-01,2.23242E-03
-5.3089344E-01,2.23242E-03
-5.3087496E-01,1.25586E-03
-5.3085648E-01,1.25586E-03
-5.3083800E-01,2.23242E-03
-5.3081952E-01,1.74414E-03
-5.3080104E-01,-6.97266E-04
-5.3078256E-01,2.72070E-03
-5.3076408E-01,1.25586E-03
-5.3074560E-01,1.74414E-03
-5.3072712E-01,1.25586E-03
-5.3070864E-01,3.20898E-03
-5.3069016E-01,1.25586E-03
-5.3067168E-01,4.18555E-03
-5.3065320E-01,-6.97266E-04
-5.3063472E-01,1.25586E-03
-5.3061624E-01,1.25586E-03
-5.3059776E-01,3.20898E-03
-5.3057928E-01,1.74414E-03
-5.3056080E-01,2.72070E-03
-5.3054232E-01,7.67578E-04
-5.3052384E-01,1.25586E-03
-5.3050536E-01,2.72070E-03
-5.3048688E-01,2.72070E-03
-5.3046840E-01,1.25586E-03
-5.3044992E-01,2.72070E-03
-5.3043144E-01,7.67578E-04
-5.3041296E-01,1.25586E-03
-5.3039448E-01,2.72070E-03
-5.3037600E-01,1.25586E-03
-5.3035752E-01,2.23242E-03
-5.3033904E-01,1.74414E-03
-5.3032056E-01,1.74414E-03
-5.3030208E-01,2.72070E-03
-5.3028360E-01,2.23242E-03
-5.3026512E-01,2.23242E-03
-5.3024664E-01,1.25586E-03
-5.3022816E-01,1.25586E-03
-5.3020968E-01,1.74414E-03
-5.3019120E-01,1.74414E-03
-5.3017272E-01,2.79297E-04
-5.3015424E-01,1.25586E-03
-5.3013576E-01,2.23242E-03
-5.3011728E-01,3.20898E-03
