in s,C1 in V,C3 in V
-2.2216E-06,-2.94297E-03,-2.47570E+00
-2.2212E-06,-3.52891E-03,-2.51477E+00
-2.2208E-06,-5.48203E-03,-2.39758E+00
-2.2204E-06,-6.65391E-03,-2.51477E+00
-2.2200E-06,-7.82578E-03,-2.51477E+00
-2.2196E-06,-1.05602E-02,-2.55383E+00
-2.2192E-06,-1.19273E-02,-2.51477E+00
-2.2188E-06,-1.54430E-02,-2.59289E+00
-2.2184E-06,-1.75914E-02,-2.47570E+00
-2.2180E-06,-1.95445E-02,-2.51477E+00
-2.2176E-06,-1.95445E-02,-2.43664E+00
-2.2172E-06,-2.22789E-02,-2.41711E+00
-2.2168E-06,-2.34508E-02,-2.55383E+00
-2.2164E-06,-2.48180E-02,-2.47570E+00
-2.2160E-06,-2.50133E-02,-2.49523E+00
-2.2156E-06,-2.65758E-02,-2.47570E+00
-2.2152E-06,-2.69664E-02,-2.45617E+00
-2.2148E-06,-2.75523E-02,-2.45617E+00
-2.2144E-06,-2.75523E-02,-2.41711E+00
-2.2140E-06,-2.87242E-02,-2.51477E+00
-2.2136E-06,-2.77477E-02,-2.39758E+00
-2.2132E-06,-2.79430E-02,-2.51477E+00
-2.2128E-06,-2.77477E-02,-2.45617E+00
-2.2124E-06,-2.77477E-02,-2.51477E+00
-2.2120E-06,-2.69664E-02,-2.51477E+00
-2.2116E-06,-2.63805E-02,-2.53430E+00
-2.2112E-06,-2.57945E-02,-2.37805E+00
-2.2108E-06,-2.44273E-02,-2.45617E+00
-2.2104E-06,-2.38414E-02,-2.45617E+00
-2.2100E-06,-2.34508E-02,-2.45617E+00
-2.2096E-06,-2.20836E-02,-2.47570E+00
-2.2092E-06,-2.26695E-02,-2.41711E+00
-2.2088E-06,-2.16930E-02,-2.37805E+00
-2.2084E-06,-2.07164E-02,-2.39758E+00
-2.2080E-06,-2.01305E-02,-2.41711E+00
-2.2076E-06,-1.99352E-02,-2.51477E+00
-2.2072E-06,-1.87633E-02,-2.47570E+00
-2.2068E-06,-1.81773E-02,-2.53430E+00
-2.2064E-06,-1.75914E-02,-2.45617E+00
-2.2060E-06,-1.68102E-02,-2.45617E+00
-2.2056E-06,-1.60289E-02,-2.51477E+00
-2.2052E-06,-1.54430E-02,-2.49523E+00
-2.2048E-06,-1.48570E-02,-2.41711E+00
-2.2044E-06,-1.42711E-02,-2.41711E+00
-2.2040E-06,-1.25133E-02,-2.55383E+00
-2.2036E-06,-1.23180E-02,-2.45617E+00
-2.2032E-06,-1.13414E-02,-2.41711E+00
-2.2028E-06,-1.17320E-02,-2.51477E+00
-2.2024E-06,-1.09508E-02,-2.45617E+00
-2.2020E-06,-1.03648E-02,-2.43664E+00
-2.2016E-06,-1.05602E-02,-2.39758E+00
-2.2012E-06,-1.11461E-02,-2.39758E+00
-2.2008E-06,-1.11461E-02,-2.45617E+00
-2.2004E-06,-1.21227E-02,-2.47570E+00
-2.2000E-06,-1.30992E-02,-2.37805E+00
-2.1996E-06,-1.44664E-02,-2.47570E+00
-2.1992E-06,-1.54430E-02,-2.57336E+00
-2.1988E-06,-1.70055E-02,-2.45617E+00
-2.1984E-06,-1.73961E-02,-2.47570E+00
-2.1980E-06,-1.77867E-02,-2.43664E+00
-2.1976E-06,-1.81773E-02,-2.47570E+00
-2.1972E-06,-1.93492E-02,-2.45617E+00
-2.1968E-06,-1.91539E-02,-2.51477E+00
-2.1964E-06,-2.01305E-02,-2.45617E+00
-2.1960E-06,-2.05211E-02,-2.45617E+00
-2.1956E-06,-1.99352E-02,-2.53430E+00
-2.1952E-06,-2.11070E-02,-2.53430E+00
-2.1948E-06,-2.30602E-02,-2.51477E+00
-2.1944E-06,-2.34508E-02,-2.49523E+00
-2.1940E-06,-2.55992E-02,-2.53430E+00
-2.1936E-06,-2.71617E-02,-2.47570E+00
-2.1932E-06,-2.93102E-02,-2.57336E+00
-2.1928E-06,-3.18492E-02,-2.45617E+00
-2.1924E-06,-3.41930E-02,-2.45617E+00
-2.1920E-06,-3.53648E-02,-2.39758E+00
-2.1916E-06,-3.67320E-02,-2.43664E+00
-2.1912E-06,-3.65367E-02,-2.49523E+00
-2.1908E-06,-3.67320E-02,-2.41711E+00
-2.1904E-06,-3.77086E-02,-2.49523E+00
-2.1900E-06,-3.77086E-02,-2.41711E+00
-2.1896E-06,-3.90758E-02,-2.49523E+00
-2.1892E-06,-4.00523E-02,-2.49523E+00
-2.1888E-06,-4.10289E-02,-2.41711E+00
-2.1884E-06,-4.37633E-02,-2.47570E+00
-2.1880E-06,-4.49352E-02,-2.45617E+00
-2.1876E-06,-4.78648E-02,-2.51477E+00
-2.1872E-06,-5.09898E-02,-2.45617E+00
-2.1868E-06,-5.39195E-02,-2.45617E+00
-2.1864E-06,-5.70445E-02,-2.47570E+00
-2.1860E-06,-5.97789E-02,-2.57336E+00
-2.1856E-06,-6.09508E-02,-2.45617E+00
-2.1852E-06,-6.21227E-02,-2.41711E+00
-2.1848E-06,-6.27086E-02,-2.51477E+00
-2.1844E-06,-6.32945E-02,-2.45617E+00
-2.1840E-06,-6.27086E-02,-2.47570E+00
-2.1836E-06,-6.34898E-02,-2.47570E+00
-2.1832E-06,-6.34898E-02,-2.47570E+00
-2.1828E-06,-6.42711E-02,-2.49523E+00
-2.1824E-06,-6.38805E-02,-2.47570E+00
-2.1820E-06,-6.42711E-02,-2.49523E+00
-2.1816E-06,-6.30992E-02,-2.53430E+00
-2.1812E-06,-6.32945E-02,-2.57336E+00
-2.1808E-06,-6.32945E-02,-2.45617E+00
-2.1804E-06,-6.30992E-02,-2.53430E+00
-2.1800E-06,-6.34898E-02,-2.53430E+00
-2.1796E-06,-6.34898E-02,-2.53430E+00
-2.1792E-06,-6.38805E-02,-2.47570E+00
-2.1788E-06,-6.54430E-02,-2.43664E+00
-2.1784E-06,-6.56383E-02,-2.49523E+00
-2.1780E-06,-6.72008E-02,-2.47570E+00
-2.1776E-06,-6.72008E-02,-2.41711E+00
-2.1772E-06,-6.72008E-02,-2.47570E+00
-2.1768E-06,-6.72008E-02,-2.55383E+00
-2.1764E-06,-6.68102E-02,-2.55383E+00
-2.1760E-06,-6.68102E-02,-2.47570E+00
-2.1756E-06,-6.56383E-02,-2.51477E+00
-2.1752E-06,-6.50523E-02,-2.53430E+00
-2.1748E-06,-6.29039E-02,-2.57336E+00
-2.1744E-06,-6.29039E-02,-2.47570E+00
-2.1740E-06,-6.13414E-02,-2.49523E+00
-2.1736E-06,-6.07555E-02,-2.53430E+00
-2.1732E-06,-6.07555E-02,-2.51477E+00
-2.1728E-06,-5.93883E-02,-2.49523E+00
-2.1724E-06,-5.78258E-02,-2.47570E+00
-2.1720E-06,-5.60680E-02,-2.53430E+00
-2.1716E-06,-5.45055E-02,-2.49523E+00
-2.1712E-06,-5.33336E-02,-2.49523E+00
-2.1708E-06,-5.19664E-02,-2.51477E+00
-2.1704E-06,-5.02086E-02,-2.55383E+00
-2.1700E-06,-4.82555E-02,-2.57336E+00
-2.1696E-06,-4.63023E-02,-2.53430E+00
-2.1692E-06,-4.43492E-02,-2.53430E+00
-2.1688E-06,-4.31773E-02,-2.53430E+00
-2.1684E-06,-4.06383E-02,-2.51477E+00
-2.1680E-06,-3.94664E-02,-2.51477E+00
-2.1676E-06,-3.82945E-02,-2.51477E+00
-2.1672E-06,-3.79039E-02,-2.53430E+00
-2.1668E-06,-3.69273E-02,-2.49523E+00
-2.1664E-06,-3.69273E-02,-2.37805E+00
-2.1660E-06,-3.71227E-02,-2.45617E+00
-2.1656E-06,-3.65367E-02,-2.47570E+00
-2.1652E-06,-3.79039E-02,-2.45617E+00
-2.1648E-06,-3.88805E-02,-2.53430E+00
-2.1644E-06,-4.00523E-02,-2.53430E+00
-2.1640E-06,-4.02477E-02,-2.45617E+00
-2.1636E-06,-4.10289E-02,-2.49523E+00
-2.1632E-06,-4.06383E-02,-2.43664E+00
-2.1628E-06,-4.08336E-02,-2.49523E+00
-2.1624E-06,-4.00523E-02,-2.45617E+00
-2.1620E-06,-4.02477E-02,-2.53430E+00
-2.1616E-06,-3.98570E-02,-2.45617E+00
-2.1612E-06,-3.96617E-02,-2.47570E+00
-2.1608E-06,-3.92711E-02,-2.49523E+00
-2.1604E-06,-3.84898E-02,-2.43664E+00
-2.1600E-06,-3.79039E-02,-2.33898E+00
-2.1596E-06,-3.82945E-02,-2.51477E+00
-2.1592E-06,-3.80992E-02,-2.49523E+00
-2.1588E-06,-3.82945E-02,-2.49523E+00
-2.1584E-06,-3.79039E-02,-2.43664E+00
-2.1580E-06,-3.88805E-02,-2.47570E+00
-2.1576E-06,-3.86852E-02,-2.55383E+00
-2.1572E-06,-3.98570E-02,-2.47570E+00
-2.1568E-06,-4.02477E-02,-2.51477E+00
-2.1564E-06,-4.12242E-02,-2.45617E+00
-2.1560E-06,-4.16148E-02,-2.45617E+00
-2.1556E-06,-4.20055E-02,-2.47570E+00
-2.1552E-06,-4.23961E-02,-2.43664E+00
-2.1548E-06,-4.45445E-02,-2.47570E+00
-2.1544E-06,-4.51305E-02,-2.57336E+00
-2.1540E-06,-4.55211E-02,-2.53430E+00
-2.1536E-06,-4.55211E-02,-2.41711E+00
-2.1532E-06,-4.68883E-02,-2.51477E+00
-2.1528E-06,-4.57164E-02,-2.51477E+00
-2.1524E-06,-4.64977E-02,-2.51477E+00
-2.1520E-06,-4.61070E-02,-2.45617E+00
-2.1516E-06,-4.59117E-02,-2.51477E+00
-2.1512E-06,-4.57164E-02,-2.51477E+00
-2.1508E-06,-4.53258E-02,-2.53430E+00
-2.1504E-06,-4.41539E-02,-2.47570E+00
-2.1500E-06,-4.39586E-02,-2.51477E+00
-2.1496E-06,-4.31773E-02,-2.49523E+00
-2.1492E-06,-4.14195E-02,-2.53430E+00
-2.1488E-06,-4.10289E-02,-2.41711E+00
-2.1484E-06,-3.98570E-02,-2.53430E+00
-2.1480E-06,-3.90758E-02,-2.41711E+00
-2.1476E-06,-3.69273E-02,-2.53430E+00
-2.1472E-06,-3.63414E-02,-2.47570E+00
-2.1468E-06,-3.39977E-02,-2.43664E+00
-2.1464E-06,-3.32164E-02,-2.53430E+00
-2.1460E-06,-3.22398E-02,-2.51477E+00
-2.1456E-06,-3.08727E-02,-2.53430E+00
-2.1452E-06,-2.95055E-02,-2.57336E+00
-2.1448E-06,-2.85289E-02,-2.57336E+00
-2.1444E-06,-2.79430E-02,-2.51477E+00
-2.1440E-06,-2.69664E-02,-2.43664E+00
-2.1436E-06,-2.59898E-02,-2.43664E+00
-2.1432E-06,-2.44273E-02,-2.45617E+00
-2.1428E-06,-2.42320E-02,-2.51477E+00
-2.1424E-06,-2.20836E-02,-2.45617E+00
-2.1420E-06,-2.22789E-02,-2.51477E+00
-2.1416E-06,-2.13023E-02,-2.43664E+00
-2.1412E-06,-2.05211E-02,-2.39758E+00
-2.1408E-06,-1.99352E-02,-2.33898E+00
-2.1404E-06,-1.95445E-02,-2.47570E+00
-2.1400E-06,-1.87633E-02,-2.47570E+00
-2.1396E-06,-1.93492E-02,-2.39758E+00
-2.1392E-06,-1.87633E-02,-2.45617E+00
-2.1388E-06,-1.87633E-02,-2.47570E+00
-2.1384E-06,-1.91539E-02,-2.51477E+00
-2.1380E-06,-2.05211E-02,-2.53430E+00
-2.1376E-06,-2.13023E-02,-2.45617E+00
-2.1372E-06,-2.24742E-02,-2.47570E+00
-2.1368E-06,-2.22789E-02,-2.45617E+00
-2.1364E-06,-2.32555E-02,-2.53430E+00
-2.1360E-06,-2.30602E-02,-2.47570E+00
-2.1356E-06,-2.48180E-02,-2.43664E+00
-2.1352E-06,-2.67711E-02,-2.49523E+00
-2.1348E-06,-3.00914E-02,-2.45617E+00
-2.1344E-06,-3.26305E-02,-2.43664E+00
-2.1340E-06,-3.77086E-02,-2.41711E+00
-2.1336E-06,-4.18102E-02,-2.51477E+00
-2.1332E-06,-4.76695E-02,-2.51477E+00
-2.1328E-06,-5.29430E-02,-2.47570E+00
-2.1324E-06,-6.01695E-02,-2.51477E+00
-2.1320E-06,-6.50523E-02,-2.51477E+00
-2.1316E-06,-6.99352E-02,-2.47570E+00
-2.1312E-06,-7.48180E-02,-2.43664E+00
-2.1308E-06,-7.91148E-02,-2.49523E+00
-2.1304E-06,-8.26305E-02,-2.51477E+00
-2.1300E-06,-8.77086E-02,-2.57336E+00
-2.1296E-06,-8.98570E-02,-2.45617E+00
-2.1292E-06,-9.31773E-02,-2.51477E+00
-2.1288E-06,-9.53258E-02,-2.49523E+00
-2.1284E-06,-9.76695E-02,-2.53430E+00
-2.1280E-06,-9.92320E-02,-2.43664E+00
-2.1276E-06,-1.00599E-01,-2.41711E+00
-2.1272E-06,-1.00990E-01,-2.55383E+00
-2.1268E-06,-1.01966E-01,-2.53430E+00
-2.1264E-06,-1.00990E-01,-2.49523E+00
-2.1260E-06,-1.01185E-01,-2.45617E+00
-2.1256E-06,-9.98180E-02,-2.47570E+00
-2.1252E-06,-9.86461E-02,-2.53430E+00
-2.1248E-06,-9.72789E-02,-2.51477E+00
-2.1244E-06,-9.51305E-02,-2.51477E+00
-2.1240E-06,-9.35680E-02,-2.45617E+00
-2.1236E-06,-9.18102E-02,-2.53430E+00
-2.1232E-06,-9.00523E-02,-2.51477E+00
-2.1228E-06,-8.82945E-02,-2.55383E+00
-2.1224E-06,-8.63414E-02,-2.49523E+00
-2.1220E-06,-8.43883E-02,-2.45617E+00
-2.1216E-06,-8.20445E-02,-2.37805E+00
-2.1212E-06,-8.00914E-02,-2.43664E+00
-2.1208E-06,-7.77477E-02,-2.47570E+00
-2.1204E-06,-7.59898E-02,-2.51477E+00
-2.1200E-06,-7.38414E-02,-2.47570E+00
-2.1196E-06,-7.22789E-02,-2.45617E+00
-2.1192E-06,-6.97398E-02,-2.43664E+00
-2.1188E-06,-6.72008E-02,-2.43664E+00
-2.1184E-06,-6.52477E-02,-2.47570E+00
-2.1180E-06,-6.42711E-02,-2.51477E+00
-2.1176E-06,-6.13414E-02,-2.45617E+00
-2.1172E-06,-6.01695E-02,-2.55383E+00
-2.1168E-06,-5.76305E-02,-2.49523E+00
-2.1164E-06,-5.62633E-02,-2.47570E+00
-2.1160E-06,-5.41148E-02,-2.43664E+00
-2.1156E-06,-5.15758E-02,-2.43664E+00
-2.1152E-06,-4.88414E-02,-2.41711E+00
-2.1148E-06,-4.66930E-02,-2.35852E+00
-2.1144E-06,-4.39586E-02,-2.43664E+00
-2.1140E-06,-4.14195E-02,-2.45617E+00
-2.1136E-06,-3.96617E-02,-2.45617E+00
-2.1132E-06,-3.84898E-02,-2.47570E+00
-2.1128E-06,-3.63414E-02,-2.53430E+00
-2.1124E-06,-3.43883E-02,-2.59289E+00
-2.1120E-06,-3.34117E-02,-2.53430E+00
-2.1116E-06,-3.22398E-02,-2.49523E+00
-2.1112E-06,-3.10680E-02,-2.49523E+00
-2.1108E-06,-3.10680E-02,-2.51477E+00
-2.1104E-06,-3.02867E-02,-2.41711E+00
-2.1100E-06,-3.04820E-02,-2.51477E+00
-2.1096E-06,-2.95055E-02,-2.47570E+00
-2.1092E-06,-3.06773E-02,-2.45617E+00
-2.1088E-06,-3.06773E-02,-2.45617E+00
-2.1084E-06,-3.08727E-02,-2.41711E+00
-2.1080E-06,-3.14586E-02,-2.57336E+00
-2.1076E-06,-3.14586E-02,-2.49523E+00
-2.1072E-06,-3.12633E-02,-2.55383E+00
-2.1068E-06,-3.16539E-02,-2.49523E+00
-2.1064E-06,-3.20445E-02,-2.45617E+00
-2.1060E-06,-3.24352E-02,-2.55383E+00
-2.1056E-06,-3.32164E-02,-2.39758E+00
-2.1052E-06,-3.41930E-02,-2.49523E+00
-2.1048E-06,-3.55602E-02,-2.53430E+00
-2.1044E-06,-3.77086E-02,-2.55383E+00
-2.1040E-06,-3.92711E-02,-2.51477E+00
-2.1036E-06,-4.12242E-02,-2.51477E+00
-2.1032E-06,-4.31773E-02,-2.53430E+00
-2.1028E-06,-4.49352E-02,-2.51477E+00
-2.1024E-06,-4.61070E-02,-2.45617E+00
-2.1020E-06,-4.64977E-02,-2.47570E+00
-2.1016E-06,-4.70836E-02,-2.53430E+00
-2.1012E-06,-4.74742E-02,-2.43664E+00
-2.1008E-06,-4.70836E-02,-2.49523E+00
-2.1004E-06,-4.70836E-02,-2.45617E+00
-2.1000E-06,-4.64977E-02,-2.45617E+00
-2.0996E-06,-4.70836E-02,-2.57336E+00
-2.0992E-06,-4.63023E-02,-2.51477E+00
-2.0988E-06,-4.66930E-02,-2.47570E+00
-2.0984E-06,-4.63023E-02,-2.55383E+00
-2.0980E-06,-4.61070E-02,-2.57336E+00
-2.0976E-06,-4.51305E-02,-2.51477E+00
-2.0972E-06,-4.51305E-02,-2.49523E+00
-2.0968E-06,-4.41539E-02,-2.49523E+00
-2.0964E-06,-4.33727E-02,-2.45617E+00
-2.0960E-06,-4.20055E-02,-2.39758E+00
-2.0956E-06,-4.10289E-02,-2.43664E+00
-2.0952E-06,-4.06383E-02,-2.47570E+00
-2.0948E-06,-4.08336E-02,-2.45617E+00
-2.0944E-06,-4.00523E-02,-2.47570E+00
-2.0940E-06,-4.20055E-02,-2.45617E+00
-2.0936E-06,-4.27867E-02,-2.51477E+00
-2.0932E-06,-4.41539E-02,-2.45617E+00
-2.0928E-06,-4.57164E-02,-2.37805E+00
-2.0924E-06,-4.74742E-02,-2.43664E+00
-2.0920E-06,-4.84508E-02,-2.45617E+00
-2.0916E-06,-4.92320E-02,-2.47570E+00
-2.0912E-06,-5.02086E-02,-2.45617E+00
-2.0908E-06,-5.13805E-02,-2.49523E+00
-2.0904E-06,-5.23570E-02,-2.45617E+00
-2.0900E-06,-5.31383E-02,-2.45617E+00
-2.0896E-06,-5.37242E-02,-2.47570E+00
-2.0892E-06,-5.41148E-02,-2.35852E+00
-2.0888E-06,-5.45055E-02,-2.47570E+00
-2.0884E-06,-5.43102E-02,-2.45617E+00
-2.0880E-06,-5.48961E-02,-2.43664E+00
-2.0876E-06,-5.56773E-02,-2.45617E+00
-2.0872E-06,-5.50914E-02,-2.45617E+00
-2.0868E-06,-5.50914E-02,-2.51477E+00
-2.0864E-06,-5.47008E-02,-2.45617E+00
-2.0860E-06,-5.52867E-02,-2.49523E+00
-2.0856E-06,-5.54820E-02,-2.39758E+00
-2.0852E-06,-5.56773E-02,-2.45617E+00
-2.0848E-06,-5.58727E-02,-2.37805E+00
-2.0844E-06,-5.64586E-02,-2.41711E+00
-2.0840E-06,-5.72398E-02,-2.49523E+00
-2.0836E-06,-5.76305E-02,-2.53430E+00
-2.0832E-06,-5.68492E-02,-2.45617E+00
-2.0828E-06,-5.66539E-02,-2.49523E+00
-2.0824E-06,-5.62633E-02,-2.45617E+00
-2.0820E-06,-5.62633E-02,-2.49523E+00
-2.0816E-06,-5.56773E-02,-2.53430E+00
-2.0812E-06,-5.54820E-02,-2.47570E+00
-2.0808E-06,-5.48961E-02,-2.49523E+00
-2.0804E-06,-5.45055E-02,-2.39758E+00
-2.0800E-06,-5.47008E-02,-2.47570E+00
-2.0796E-06,-5.47008E-02,-2.51477E+00
-2.0792E-06,-5.39195E-02,-2.49523E+00
-2.0788E-06,-5.33336E-02,-2.45617E+00
-2.0784E-06,-5.27477E-02,-2.45617E+00
-2.0780E-06,-5.23570E-02,-2.41711E+00
-2.0776E-06,-5.07945E-02,-2.45617E+00
-2.0772E-06,-5.04039E-02,-2.45617E+00
-2.0768E-06,-4.94273E-02,-2.39758E+00
-2.0764E-06,-4.74742E-02,-2.51477E+00
-2.0760E-06,-4.64977E-02,-2.49523E+00
-2.0756E-06,-4.41539E-02,-2.49523E+00
-2.0752E-06,-4.27867E-02,-2.45617E+00
-2.0748E-06,-4.18102E-02,-2.47570E+00
-2.0744E-06,-4.02477E-02,-2.45617E+00
-2.0740E-06,-3.90758E-02,-2.45617E+00
-2.0736E-06,-3.77086E-02,-2.45617E+00
-2.0732E-06,-3.61461E-02,-2.49523E+00
-2.0728E-06,-3.49742E-02,-2.45617E+00
-2.0724E-06,-3.36070E-02,-2.49523E+00
-2.0720E-06,-3.22398E-02,-2.45617E+00
-2.0716E-06,-3.06773E-02,-2.45617E+00
-2.0712E-06,-3.02867E-02,-2.45617E+00
-2.0708E-06,-2.91148E-02,-2.49523E+00
-2.0704E-06,-2.73570E-02,-2.33898E+00
-2.0700E-06,-2.67711E-02,-2.39758E+00
-2.0696E-06,-2.54039E-02,-2.47570E+00
-2.0692E-06,-2.52086E-02,-2.47570E+00
-2.0688E-06,-2.40367E-02,-2.45617E+00
-2.0684E-06,-2.30602E-02,-2.45617E+00
-2.0680E-06,-2.14977E-02,-2.49523E+00
-2.0676E-06,-2.11070E-02,-2.53430E+00
-2.0672E-06,-2.07164E-02,-2.47570E+00
-2.0668E-06,-1.97398E-02,-2.41711E+00
-2.0664E-06,-1.79820E-02,-2.45617E+00
-2.0660E-06,-1.75914E-02,-2.51477E+00
-2.0656E-06,-1.66148E-02,-2.45617E+00
-2.0652E-06,-1.58336E-02,-2.51477E+00
-2.0648E-06,-1.56383E-02,-2.53430E+00
-2.0644E-06,-1.50523E-02,-2.45617E+00
-2.0640E-06,-1.34898E-02,-2.39758E+00
-2.0636E-06,-1.42711E-02,-2.45617E+00
-2.0632E-06,-1.42711E-02,-2.49523E+00
-2.0628E-06,-1.48570E-02,-2.47570E+00
-2.0624E-06,-1.56383E-02,-2.47570E+00
-2.0620E-06,-1.72008E-02,-2.49523E+00
-2.0616E-06,-1.83727E-02,-2.49523E+00
-2.0612E-06,-1.95445E-02,-2.45617E+00
-2.0608E-06,-2.09117E-02,-2.51477E+00
-2.0604E-06,-2.22789E-02,-2.53430E+00
-2.0600E-06,-2.26695E-02,-2.53430E+00
-2.0596E-06,-2.34508E-02,-2.53430E+00
-2.0592E-06,-2.30602E-02,-2.45617E+00
-2.0588E-06,-2.40367E-02,-2.45617E+00
-2.0584E-06,-2.50133E-02,-2.45617E+00
-2.0580E-06,-2.54039E-02,-2.43664E+00
-2.0576E-06,-2.63805E-02,-2.39758E+00
-2.0572E-06,-2.73570E-02,-2.39758E+00
-2.0568E-06,-2.75523E-02,-2.49523E+00
-2.0564E-06,-2.91148E-02,-2.49523E+00
-2.0560E-06,-3.00914E-02,-2.51477E+00
-2.0556E-06,-3.26305E-02,-2.57336E+00
-2.0552E-06,-3.36070E-02,-2.49523E+00
-2.0548E-06,-3.47789E-02,-2.47570E+00
-2.0544E-06,-3.57555E-02,-2.41711E+00
-2.0540E-06,-3.59508E-02,-2.47570E+00
-2.0536E-06,-3.69273E-02,-2.45617E+00
-2.0532E-06,-3.65367E-02,-2.51477E+00
-2.0528E-06,-3.65367E-02,-2.51477E+00
-2.0524E-06,-3.75133E-02,-2.53430E+00
-2.0520E-06,-3.75133E-02,-2.47570E+00
-2.0516E-06,-3.73180E-02,-2.55383E+00
-2.0512E-06,-3.73180E-02,-2.45617E+00
-2.0508E-06,-3.80992E-02,-2.43664E+00
-2.0504E-06,-3.79039E-02,-2.51477E+00
-2.0500E-06,-3.80992E-02,-2.45617E+00
-2.0496E-06,-3.77086E-02,-2.47570E+00
-2.0492E-06,-3.77086E-02,-2.39758E+00
-2.0488E-06,-3.75133E-02,-2.45617E+00
-2.0484E-06,-3.65367E-02,-2.45617E+00
-2.0480E-06,-3.61461E-02,-2.49523E+00
-2.0476E-06,-3.53648E-02,-2.47570E+00
-2.0472E-06,-3.39977E-02,-2.47570E+00
-2.0468E-06,-3.30211E-02,-2.47570E+00
-2.0464E-06,-3.18492E-02,-2.41711E+00
-2.0460E-06,-3.10680E-02,-2.41711E+00
-2.0456E-06,-3.04820E-02,-2.45617E+00
-2.0452E-06,-2.98961E-02,-2.45617E+00
-2.0448E-06,-2.91148E-02,-2.45617E+00
-2.0444E-06,-2.77477E-02,-2.37805E+00
-2.0440E-06,-2.67711E-02,-2.49523E+00
-2.0436E-06,-2.59898E-02,-2.49523E+00
-2.0432E-06,-2.44273E-02,-2.43664E+00
-2.0428E-06,-2.34508E-02,-2.43664E+00
-2.0424E-06,-2.18883E-02,-2.55383E+00
-2.0420E-06,-2.11070E-02,-2.49523E+00
-2.0416E-06,-1.97398E-02,-2.47570E+00
-2.0412E-06,-1.95445E-02,-2.53430E+00
-2.0408E-06,-1.73961E-02,-2.43664E+00
-2.0404E-06,-1.73961E-02,-2.51477E+00
-2.0400E-06,-1.60289E-02,-2.41711E+00
-2.0396E-06,-1.56383E-02,-2.45617E+00
-2.0392E-06,-1.50523E-02,-2.47570E+00
-2.0388E-06,-1.50523E-02,-2.45617E+00
-2.0384E-06,-1.34898E-02,-2.47570E+00
-2.0380E-06,-1.27086E-02,-2.43664E+00
-2.0376E-06,-1.11461E-02,-2.53430E+00
-2.0372E-06,-1.11461E-02,-2.45617E+00
-2.0368E-06,-9.38828E-03,-2.43664E+00
-2.0364E-06,-9.58359E-03,-2.45617E+00
-2.0360E-06,-8.41172E-03,-2.47570E+00
-2.0356E-06,-8.02109E-03,-2.51477E+00
-2.0352E-06,-7.63047E-03,-2.45617E+00
-2.0348E-06,-7.43516E-03,-2.53430E+00
-2.0344E-06,-6.84922E-03,-2.49523E+00
-2.0340E-06,-6.65391E-03,-2.49523E+00
-2.0336E-06,-5.28672E-03,-2.43664E+00
-2.0332E-06,-5.28672E-03,-2.51477E+00
-2.0328E-06,-4.70078E-03,-2.51477E+00
-2.0324E-06,-4.11484E-03,-2.47570E+00
-2.0320E-06,-3.91953E-03,-2.45617E+00
-2.0316E-06,-3.52891E-03,-2.45617E+00
-2.0312E-06,-2.74766E-03,-2.51477E+00
-2.0308E-06,-2.94297E-03,-2.47570E+00
-2.0304E-06,-1.77109E-03,-2.45617E+00
-2.0300E-06,-1.96641E-03,-2.53430E+00
-2.0296E-06,-1.96641E-03,-2.45617E+00
-2.0292E-06,-2.16172E-03,-2.47570E+00
-2.0288E-06,-1.18516E-03,-2.39758E+00
-2.0284E-06,-9.89844E-04,-2.49523E+00
-2.0280E-06,-5.99219E-04,-2.45617E+00
-2.0276E-06,-4.03906E-04,-2.51477E+00
-2.0272E-06,1.82031E-04,-2.51477E+00
-2.0268E-06,3.77344E-04,-2.51477E+00
-2.0264E-06,9.63281E-04,-2.51477E+00
-2.0260E-06,9.63281E-04,-2.53430E+00
-2.0256E-06,1.35391E-03,-2.43664E+00
-2.0252E-06,7.67969E-04,-2.39758E+00
-2.0248E-06,1.54922E-03,-2.47570E+00
-2.0244E-06,1.74453E-03,-2.49523E+00
-2.0240E-06,2.13516E-03,-2.41711E+00
-2.0236E-06,1.35391E-03,-2.47570E+00
-2.0232E-06,1.74453E-03,-2.45617E+00
-2.0228E-06,1.93984E-03,-2.45617E+00
-2.0224E-06,1.74453E-03,-2.43664E+00
-2.0220E-06,5.72656E-04,-2.41711E+00
-2.0216E-06,-5.99219E-04,-2.37805E+00
-2.0212E-06,-1.77109E-03,-2.49523E+00
-2.0208E-06,-3.91953E-03,-2.57336E+00
-2.0204E-06,-6.45859E-03,-2.51477E+00
-2.0200E-06,-7.63047E-03,-2.53430E+00
-2.0196E-06,-1.01695E-02,-2.47570E+00
-2.0192E-06,-1.17320E-02,-2.43664E+00
-2.0188E-06,-1.34898E-02,-2.47570E+00
-2.0184E-06,-1.40758E-02,-2.53430E+00
-2.0180E-06,-1.62242E-02,-2.49523E+00
-2.0176E-06,-1.70055E-02,-2.47570E+00
-2.0172E-06,-1.97398E-02,-2.55383E+00
-2.0168E-06,-2.11070E-02,-2.47570E+00
-2.0164E-06,-2.28648E-02,-2.49523E+00
-2.0160E-06,-2.38414E-02,-2.39758E+00
-2.0156E-06,-2.61852E-02,-2.53430E+00
-2.0152E-06,-2.67711E-02,-2.51477E+00
-2.0148E-06,-2.73570E-02,-2.51477E+00
