in s,C2 in V
-6.4000E-08,-4.89708E-01
-6.3200E-08,-4.79064E-01
-6.2400E-08,-4.79064E-01
-6.1600E-08,-4.76935E-01
-6.0800E-08,-4.81192E-01
-6.0000E-08,-4.76935E-01
-5.9200E-08,-4.74806E-01
-5.8400E-08,-4.83321E-01
-5.7600E-08,-4.81192E-01
-5.6800E-08,-4.87579E-01
-5.6000E-08,-4.81192E-01
-5.5200E-08,-4.72677E-01
-5.4400E-08,-4.85450E-01
-5.3600E-08,-4.76935E-01
-5.2800E-08,-4.79064E-01
-5.2000E-08,-4.83321E-01
-5.1200E-08,-4.87579E-01
-5.0400E-08,-4.74806E-01
-4.9600E-08,-4.76935E-01
-4.8800E-08,-4.79064E-01
-4.8000E-08,-4.81192E-01
-4.7200E-08,-4.79064E-01
-4.6400E-08,-4.79064E-01
-4.5600E-08,-4.83321E-01
-4.4800E-08,-4.85450E-01
-4.4000E-08,-4.81192E-01
-4.3200E-08,-4.85450E-01
-4.2400E-08,-4.81192E-01
-4.1600E-08,-4.81192E-01
-4.0800E-08,-4.83321E-01
-4.0000E-08,-4.81192E-01
-3.9200E-08,-4.83321E-01
-3.8400E-08,-4.83321E-01
-3.7600E-08,-4.83321E-01
-3.6800E-08,-4.76935E-01
-3.6000E-08,-4.70548E-01
-3.5200E-08,-4.81192E-01
-3.4400E-08,-4.72677E-01
-3.3600E-08,-4.79064E-01
-3.2800E-08,-4.72677E-01
-3.2000E-08,-4.83321E-01
-3.1200E-08,-4.74806E-01
-3.0400E-08,-4.74806E-01
-2.9600E-08,-4.79064E-01
-2.8800E-08,-4.85450E-01
-2.8000E-08,-4.83321E-01
-2.7200E-08,-4.74806E-01
-2.6400E-08,-4.79064E-01
-2.5600E-08,-4.74806E-01
-2.4800E-08,-4.79064E-01
-2.4000E-08,-4.85450E-01
-2.3200E-08,-4.79064E-01
-2.2400E-08,-4.79064E-01
-2.1600E-08,-4.72677E-01
-2.0800E-08,-4.83321E-01
-2.0000E-08,-4.79064E-01
-1.9200E-08,-4.85450E-01
-1.8400E-08,-4.81192E-01
-1.7600E-08,-4.76935E-01
-1.6800E-08,-4.79064E-01
-1.6000E-08,-4.81192E-01
-1.5200E-08,-4.85450E-01
-1.4400E-08,-4.83321E-01
-1.3600E-08,-4.85450E-01
-1.2800E-08,-4.81192E-01
-1.2000E-08,-4.79064E-01
-1.1200E-08,-4.81192E-01
-1.0400E-08,-4.74806E-01
-9.6000E-09,-4.85450E-01
-8.8000E-09,-4.81192E-01
-8.0000E-09,-4.85450E-01
-7.2000E-09,-4.81192E-01
-6.4000E-09,-4.72677E-01
-5.6000E-09,-4.85450E-01
-4.8000E-09,-4.83321E-01
-4.0000E-09,-4.72677E-01
-3.2000E-09,-4.74806E-01
-2.4000E-09,-4.59903E-01
-1.6000E-09,-4.06681E-01
-8.0000E-10,-2.89591E-01
1.2500E-23,-1.10763E-01
8.0000E-10,8.50966E-02
1.6000E-09,2.57538E-01
2.4000E-09,3.76757E-01
3.2000E-09,4.36366E-01
4.0000E-09,4.70429E-01
4.8000E-09,4.83202E-01
5.6000E-09,4.98104E-01
6.4000E-09,5.02362E-01
7.2000E-09,5.00233E-01
8.0000E-09,5.08749E-01
8.8000E-09,5.06620E-01
9.6000E-09,5.08749E-01
1.0400E-08,5.08749E-01
1.1200E-08,5.08749E-01
1.2000E-08,5.15136E-01
1.2800E-08,5.23651E-01
1.3600E-08,5.15136E-01
1.4400E-08,5.23651E-01
1.5200E-08,5.25780E-01
1.6000E-08,5.21522E-01
1.6800E-08,5.19394E-01
1.7600E-08,5.21522E-01
1.8400E-08,5.25780E-01
1.9200E-08,5.25780E-01
2.0000E-08,5.25780E-01
2.0800E-08,5.23651E-01
2.1600E-08,5.21522E-01
2.2400E-08,5.27909E-01
2.3200E-08,5.15136E-01
2.4000E-08,5.25780E-01
2.4800E-08,5.15136E-01
2.5600E-08,5.27909E-01
2.6400E-08,5.17265E-01
2.7200E-08,5.30038E-01
2.8000E-08,5.27909E-01
2.8800E-08,5.23651E-01
2.9600E-08,5.19394E-01
3.0400E-08,5.17265E-01
3.1200E-08,5.17265E-01
3.2000E-08,5.21522E-01
3.2800E-08,5.15136E-01
3.3600E-08,5.19394E-01
3.4400E-08,5.15136E-01
3.5200E-08,5.17265E-01
3.6000E-08,5.21522E-01
3.6800E-08,5.19394E-01
3.7600E-08,5.17265E-01
3.8400E-08,5.21522E-01
3.9200E-08,5.21522E-01
4.0000E-08,5.21522E-01
4.0800E-08,5.19394E-01
4.1600E-08,5.15136E-01
4.2400E-08,5.13007E-01
4.3200E-08,5.15136E-01
4.4000E-08,5.21522E-01
4.4800E-08,5.23651E-01
4.5600E-08,5.19394E-01
4.6400E-08,5.27909E-01
4.7200E-08,5.19394E-01
4.8000E-08,5.19394E-01
4.8800E-08,5.08749E-01
4.9600E-08,5.15136E-01
5.0400E-08,5.08749E-01
5.1200E-08,5.21522E-01
5.2000E-08,5.19394E-01
5.2800E-08,5.19394E-01
5.3600E-08,5.21522E-01
5.4400E-08,5.17265E-01
5.5200E-08,5.21522E-01
5.6000E-08,5.23651E-01
5.6800E-08,5.21522E-01
5.7600E-08,5.25780E-01
5.8400E-08,5.25780E-01
5.9200E-08,5.19394E-01
6.0000E-08,5.17265E-01
6.0800E-08,5.17265E-01
6.1600E-08,5.13007E-01
6.2400E-08,5.19394E-01
6.3200E-08,5.21522E-01
6.4000E-08,5.21522E-01
6.4800E-08,5.21522E-01
6.5600E-08,5.17265E-01
6.6400E-08,5.17265E-01
6.7200E-08,5.17265E-01
6.8000E-08,5.13007E-01
6.8800E-08,5.19394E-01
6.9600E-08,5.15136E-01
7.0400E-08,5.13007E-01
7.1200E-08,5.15136E-01
7.2000E-08,5.21522E-01
7.2800E-08,5.27909E-01
7.3600E-08,5.21522E-01
7.4400E-08,5.25780E-01
7.5200E-08,5.13007E-01
7.6000E-08,5.19394E-01
7.6800E-08,5.15136E-01
7.7600E-08,5.21522E-01
7.8400E-08,5.21522E-01
7.9200E-08,5.17265E-01
8.0000E-08,5.19394E-01
8.0800E-08,5.19394E-01
8.1600E-08,5.17265E-01
8.2400E-08,5.13007E-01
8.3200E-08,5.19394E-01
8.4000E-08,5.17265E-01
8.4800E-08,5.25780E-01
8.5600E-08,5.25780E-01
8.6400E-08,5.21522E-01
8.7200E-08,5.17265E-01
8.8000E-08,5.21522E-01
8.8800E-08,5.15136E-01
8.9600E-08,5.17265E-01
9.0400E-08,5.15136E-01
9.1200E-08,5.19394E-01
9.2000E-08,5.21522E-01
9.2800E-08,5.19394E-01
9.3600E-08,5.19394E-01
9.4400E-08,5.17265E-01
9.5200E-08,5.10878E-01
9.6000E-08,5.19394E-01
9.6800E-08,5.13007E-01
9.7600E-08,5.17265E-01
9.8400E-08,5.27909E-01
9.9200E-08,5.21522E-01
1.0000E-07,5.19394E-01
1.0080E-07,5.21522E-01
1.0160E-07,5.19394E-01
1.0240E-07,5.21522E-01
1.0320E-07,5.19394E-01
1.0400E-07,5.15136E-01
1.0480E-07,5.19394E-01
1.0560E-07,5.17265E-01
1.0640E-07,5.10878E-01
1.0720E-07,5.13007E-01
1.0800E-07,5.19394E-01
1.0880E-07,5.10878E-01
1.0960E-07,5.19394E-01
1.1040E-07,5.21522E-01
1.1120E-07,5.13007E-01
1.1200E-07,5.13007E-01
1.1280E-07,5.08749E-01
1.1360E-07,5.23651E-01
1.1440E-07,5.19394E-01
1.1520E-07,5.21522E-01
1.1600E-07,5.13007E-01
1.1680E-07,5.23651E-01
1.1760E-07,5.17265E-01
1.1840E-07,5.13007E-01
1.1920E-07,5.15136E-01
1.2000E-07,5.13007E-01
1.2080E-07,5.21522E-01
1.2160E-07,5.21522E-01
1.2240E-07,5.15136E-01
1.2320E-07,5.15136E-01
1.2400E-07,5.13007E-01
1.2480E-07,5.15136E-01
1.2560E-07,5.23651E-01
1.2640E-07,5.19394E-01
1.2720E-07,5.19394E-01
1.2800E-07,5.17265E-01
1.2880E-07,5.13007E-01
1.2960E-07,5.21522E-01
1.3040E-07,5.15136E-01
1.3120E-07,5.21522E-01
1.3200E-07,5.19394E-01
1.3280E-07,5.15136E-01
1.3360E-07,5.19394E-01
1.3440E-07,5.17265E-01
1.3520E-07,5.19394E-01
1.3600E-07,5.17265E-01
1.3680E-07,5.13007E-01
1.3760E-07,5.19394E-01
1.3840E-07,5.13007E-01
1.3920E-07,5.15136E-01
1.4000E-07,5.15136E-01
1.4080E-07,5.15136E-01
1.4160E-07,5.17265E-01
1.4240E-07,5.17265E-01
1.4320E-07,5.17265E-01
1.4400E-07,5.17265E-01
1.4480E-07,5.17265E-01
1.4560E-07,5.15136E-01
1.4640E-07,5.13007E-01
1.4720E-07,5.21522E-01
1.4800E-07,5.19394E-01
1.4880E-07,5.15136E-01
1.4960E-07,5.13007E-01
1.5040E-07,5.17265E-01
1.5120E-07,5.13007E-01
1.5200E-07,5.13007E-01
1.5280E-07,5.15136E-01
1.5360E-07,5.21522E-01
1.5440E-07,5.21522E-01
1.5520E-07,5.21522E-01
1.5600E-07,5.21522E-01
1.5680E-07,5.19394E-01
1.5760E-07,5.10878E-01
1.5840E-07,5.25780E-01
1.5920E-07,5.17265E-01
1.6000E-07,5.15136E-01
1.6080E-07,5.15136E-01
1.6160E-07,5.21522E-01
1.6240E-07,5.23651E-01
1.6320E-07,5.19394E-01
1.6400E-07,5.17265E-01
1.6480E-07,5.13007E-01
1.6560E-07,5.17265E-01
1.6640E-07,5.23651E-01
1.6720E-07,5.17265E-01
1.6800E-07,5.17265E-01
1.6880E-07,5.13007E-01
1.6960E-07,5.13007E-01
1.7040E-07,5.10878E-01
1.7120E-07,5.21522E-01
1.7200E-07,5.21522E-01
1.7280E-07,5.19394E-01
1.7360E-07,5.21522E-01
1.7440E-07,5.17265E-01
1.7520E-07,5.19394E-01
1.7600E-07,5.19394E-01
1.7680E-07,5.15136E-01
1.7760E-07,5.19394E-01
1.7840E-07,5.21522E-01
1.7920E-07,5.17265E-01
1.8000E-07,5.21522E-01
1.8080E-07,5.19394E-01
1.8160E-07,5.21522E-01
1.8240E-07,5.17265E-01
1.8320E-07,5.17265E-01
1.8400E-07,5.17265E-01
1.8480E-07,5.21522E-01
1.8560E-07,5.21522E-01
1.8640E-07,5.15136E-01
1.8720E-07,5.21522E-01
1.8800E-07,5.17265E-01
1.8880E-07,5.10878E-01
1.8960E-07,5.17265E-01
1.9040E-07,5.15136E-01
1.9120E-07,5.15136E-01
1.9200E-07,5.21522E-01
1.9280E-07,5.15136E-01
1.9360E-07,5.23651E-01
1.9440E-07,5.19394E-01
1.9520E-07,5.21522E-01
1.9600E-07,5.15136E-01
1.9680E-07,5.13007E-01
1.9760E-07,5.10878E-01
1.9840E-07,5.21522E-01
1.9920E-07,5.15136E-01
2.0000E-07,5.19394E-01
2.0080E-07,5.15136E-01
2.0160E-07,5.19394E-01
2.0240E-07,5.13007E-01
2.0320E-07,5.13007E-01
2.0400E-07,5.21522E-01
2.0480E-07,5.13007E-01
2.0560E-07,5.19394E-01
2.0640E-07,5.08749E-01
2.0720E-07,5.17265E-01
2.0800E-07,5.21522E-01
2.0880E-07,5.15136E-01
2.0960E-07,5.19394E-01
2.1040E-07,5.15136E-01
2.1120E-07,5.19394E-01
2.1200E-07,5.30038E-01
2.1280E-07,5.21522E-01
2.1360E-07,5.17265E-01
2.1440E-07,5.21522E-01
2.1520E-07,5.21522E-01
2.1600E-07,5.13007E-01
2.1680E-07,5.15136E-01
2.1760E-07,5.27909E-01
2.1840E-07,5.15136E-01
2.1920E-07,5.19394E-01
2.2000E-07,5.21522E-01
2.2080E-07,5.15136E-01
2.2160E-07,5.19394E-01
2.2240E-07,5.21522E-01
2.2320E-07,5.17265E-01
2.2400E-07,5.19394E-01
2.2480E-07,5.15136E-01
2.2560E-07,5.17265E-01
2.2640E-07,5.13007E-01
2.2720E-07,5.15136E-01
2.2800E-07,5.15136E-01
2.2880E-07,5.17265E-01
2.2960E-07,5.13007E-01
2.3040E-07,5.19394E-01
2.3120E-07,5.15136E-01
2.3200E-07,5.19394E-01
2.3280E-07,5.08749E-01
2.3360E-07,5.17265E-01
2.3440E-07,5.15136E-01
2.3520E-07,5.13007E-01
2.3600E-07,5.10878E-01
2.3680E-07,5.21522E-01
2.3760E-07,5.15136E-01
2.3840E-07,5.21522E-01
2.3920E-07,5.17265E-01
2.4000E-07,5.17265E-01
2.4080E-07,5.19394E-01
2.4160E-07,5.23651E-01
2.4240E-07,5.17265E-01
2.4320E-07,5.21522E-01
2.4400E-07,5.19394E-01
2.4480E-07,5.21522E-01
2.4560E-07,5.19394E-01
2.4640E-07,5.17265E-01
2.4720E-07,5.13007E-01
2.4800E-07,5.06620E-01
2.4880E-07,5.15136E-01
2.4960E-07,5.15136E-01
2.5040E-07,5.10878E-01
2.5120E-07,5.30038E-01
2.5200E-07,5.17265E-01
2.5280E-07,5.17265E-01
2.5360E-07,5.15136E-01
2.5440E-07,5.10878E-01
2.5520E-07,5.13007E-01
2.5600E-07,5.15136E-01
2.5680E-07,5.15136E-01
2.5760E-07,5.19394E-01
2.5840E-07,5.15136E-01
2.5920E-07,5.21522E-01
2.6000E-07,5.23651E-01
2.6080E-07,5.08749E-01
2.6160E-07,5.13007E-01
2.6240E-07,5.15136E-01
2.6320E-07,5.15136E-01
2.6400E-07,5.19394E-01
2.6480E-07,5.19394E-01
2.6560E-07,5.19394E-01
2.6640E-07,5.15136E-01
2.6720E-07,5.19394E-01
2.6800E-07,5.15136E-01
2.6880E-07,5.19394E-01
2.6960E-07,5.13007E-01
2.7040E-07,5.13007E-01
2.7120E-07,5.19394E-01
2.7200E-07,5.08749E-01
2.7280E-07,5.13007E-01
2.7360E-07,5.10878E-01
2.7440E-07,5.19394E-01
2.7520E-07,5.19394E-01
2.7600E-07,5.15136E-01
2.7680E-07,5.21522E-01
2.7760E-07,5.21522E-01
2.7840E-07,5.17265E-01
2.7920E-07,5.19394E-01
2.8000E-07,5.13007E-01
2.8080E-07,5.06620E-01
2.8160E-07,5.19394E-01
2.8240E-07,5.23651E-01
2.8320E-07,5.19394E-01
2.8400E-07,5.08749E-01
2.8480E-07,5.15136E-01
2.8560E-07,5.13007E-01
2.8640E-07,5.13007E-01
2.8720E-07,5.17265E-01
2.8800E-07,5.19394E-01
2.8880E-07,5.19394E-01
2.8960E-07,5.17265E-01
2.9040E-07,5.13007E-01
2.9120E-07,5.13007E-01
2.9200E-07,5.13007E-01
2.9280E-07,5.13007E-01
2.9360E-07,5.10878E-01
2.9440E-07,5.19394E-01
2.9520E-07,5.19394E-01
2.9600E-07,5.21522E-01
2.9680E-07,5.17265E-01
2.9760E-07,5.17265E-01
2.9840E-07,5.19394E-01
2.9920E-07,5.17265E-01
3.0000E-07,5.23651E-01
3.0080E-07,5.15136E-01
3.0160E-07,5.13007E-01
3.0240E-07,5.06620E-01
3.0320E-07,5.15136E-01
3.0400E-07,5.08749E-01
3.0480E-07,5.13007E-01
3.0560E-07,5.13007E-01
3.0640E-07,5.13007E-01
3.0720E-07,5.19394E-01
3.0800E-07,5.13007E-01
3.0880E-07,5.19394E-01
3.0960E-07,5.19394E-01
3.1040E-07,5.21522E-01
3.1120E-07,5.21522E-01
3.1200E-07,5.17265E-01
3.1280E-07,5.23651E-01
3.1360E-07,5.21522E-01
3.1440E-07,5.17265E-01
3.1520E-07,5.19394E-01
3.1600E-07,5.19394E-01
3.1680E-07,5.15136E-01
3.1760E-07,5.08749E-01
3.1840E-07,5.08749E-01
3.1920E-07,5.13007E-01
3.2000E-07,5.15136E-01
3.2080E-07,5.15136E-01
3.2160E-07,5.21522E-01
3.2240E-07,5.15136E-01
3.2320E-07,5.19394E-01
3.2400E-07,5.23651E-01
3.2480E-07,5.23651E-01
3.2560E-07,5.19394E-01
3.2640E-07,5.21522E-01
3.2720E-07,5.21522E-01
3.2800E-07,5.19394E-01
3.2880E-07,5.19394E-01
3.2960E-07,5.21522E-01
3.3040E-07,5.10878E-01
3.3120E-07,4.78944E-01
3.3200E-07,4.04433E-01
3.3280E-07,2.70311E-01
3.3360E-07,6.80654E-02
3.3440E-07,-1.12892E-01
3.3520E-07,-2.57657E-01
3.3600E-07,-3.57716E-01
3.3680E-07,-4.10939E-01
3.3760E-07,-4.38614E-01
3.3840E-07,-4.62032E-01
3.3920E-07,-4.57774E-01
3.4000E-07,-4.70548E-01
3.4080E-07,-4.70548E-01
3.4160E-07,-4.72677E-01
3.4240E-07,-4.72677E-01
3.4320E-07,-4.72677E-01
3.4400E-07,-4.74806E-01
3.4480E-07,-4.74806E-01
3.4560E-07,-4.72677E-01
3.4640E-07,-4.70548E-01
3.4720E-07,-4.79064E-01
3.4800E-07,-4.81192E-01
3.4880E-07,-4.89708E-01
3.4960E-07,-4.85450E-01
3.5040E-07,-4.87579E-01
3.5120E-07,-4.79064E-01
3.5200E-07,-4.85450E-01
3.5280E-07,-4.81192E-01
3.5360E-07,-4.89708E-01
3.5440E-07,-4.83321E-01
3.5520E-07,-4.87579E-01
3.5600E-07,-4.85450E-01
3.5680E-07,-4.85450E-01
3.5760E-07,-4.81192E-01
3.5840E-07,-4.81192E-01
3.5920E-07,-4.83321E-01
3.6000E-07,-4.93966E-01
3.6080E-07,-4.96095E-01
3.6160E-07,-4.91837E-01
3.6240E-07,-4.87579E-01
3.6320E-07,-4.83321E-01
3.6400E-07,-4.79064E-01
3.6480E-07,-4.79064E-01
3.6560E-07,-4.76935E-01
3.6640E-07,-4.87579E-01
3.6720E-07,-4.87579E-01
3.6800E-07,-4.81192E-01
3.6880E-07,-4.85450E-01
3.6960E-07,-4.81192E-01
3.7040E-07,-4.81192E-01
3.7120E-07,-4.79064E-01
3.7200E-07,-4.79064E-01
3.7280E-07,-4.79064E-01
3.7360E-07,-4.79064E-01
3.7440E-07,-4.85450E-01
3.7520E-07,-4.79064E-01
3.7600E-07,-4.81192E-01
3.7680E-07,-4.76935E-01
3.7760E-07,-4.91837E-01
3.7840E-07,-4.81192E-01
3.7920E-07,-4.83321E-01
3.8000E-07,-4.81192E-01
3.8080E-07,-4.81192E-01
3.8160E-07,-4.81192E-01
3.8240E-07,-4.81192E-01
3.8320E-07,-4.79064E-01
3.8400E-07,-4.83321E-01
3.8480E-07,-4.87579E-01
3.8560E-07,-4.81192E-01
3.8640E-07,-4.79064E-01
3.8720E-07,-4.76935E-01
3.8800E-07,-4.85450E-01
3.8880E-07,-4.79064E-01
3.8960E-07,-4.72677E-01
3.9040E-07,-4.85450E-01
3.9120E-07,-4.83321E-01
3.9200E-07,-4.76935E-01
3.9280E-07,-4.79064E-01
3.9360E-07,-4.79064E-01
3.9440E-07,-4.79064E-01
3.9520E-07,-4.79064E-01
3.9600E-07,-4.76935E-01
3.9680E-07,-4.79064E-01
3.9760E-07,-4.81192E-01
3.9840E-07,-4.76935E-01
3.9920E-07,-4.76935E-01
4.0000E-07,-4.83321E-01
4.0080E-07,-4.76935E-01
4.0160E-07,-4.81192E-01
4.0240E-07,-4.81192E-01
4.0320E-07,-4.79064E-01
4.0400E-07,-4.72677E-01
4.0480E-07,-4.83321E-01
4.0560E-07,-4.81192E-01
4.0640E-07,-4.81192E-01
4.0720E-07,-4.85450E-01
4.0800E-07,-4.76935E-01
4.0880E-07,-4.72677E-01
4.0960E-07,-4.83321E-01
4.1040E-07,-4.74806E-01
4.1120E-07,-4.79064E-01
4.1200E-07,-4.85450E-01
4.1280E-07,-4.83321E-01
4.1360E-07,-4.79064E-01
4.1440E-07,-4.83321E-01
4.1520E-07,-4.85450E-01
4.1600E-07,-4.79064E-01
4.1680E-07,-4.79064E-01
4.1760E-07,-4.85450E-01
4.1840E-07,-4.83321E-01
4.1920E-07,-4.91837E-01
4.2000E-07,-4.85450E-01
4.2080E-07,-4.83321E-01
4.2160E-07,-4.70548E-01
4.2240E-07,-4.79064E-01
4.2320E-07,-4.76935E-01
4.2400E-07,-4.79064E-01
4.2480E-07,-4.76935E-01
4.2560E-07,-4.79064E-01
4.2640E-07,-4.81192E-01
4.2720E-07,-4.79064E-01
4.2800E-07,-4.74806E-01
4.2880E-07,-4.83321E-01
4.2960E-07,-4.79064E-01
4.3040E-07,-4.79064E-01
4.3120E-07,-4.79064E-01
4.3200E-07,-4.85450E-01
4.3280E-07,-4.74806E-01
4.3360E-07,-4.76935E-01
4.3440E-07,-4.79064E-01
4.3520E-07,-4.79064E-01
4.3600E-07,-4.83321E-01
4.3680E-07,-4.87579E-01
4.3760E-07,-4.79064E-01
4.3840E-07,-4.83321E-01
4.3920E-07,-4.83321E-01
4.4000E-07,-4.81192E-01
4.4080E-07,-4.83321E-01
4.4160E-07,-4.85450E-01
4.4240E-07,-4.91837E-01
4.4320E-07,-4.76935E-01
4.4400E-07,-4.81192E-01
4.4480E-07,-4.79064E-01
4.4560E-07,-4.81192E-01
4.4640E-07,-4.81192E-01
4.4720E-07,-4.81192E-01
4.4800E-07,-4.83321E-01
4.4880E-07,-4.85450E-01
4.4960E-07,-4.76935E-01
4.5040E-07,-4.79064E-01
4.5120E-07,-4.85450E-01
4.5200E-07,-4.85450E-01
4.5280E-07,-4.89708E-01
4.5360E-07,-4.74806E-01
4.5440E-07,-4.79064E-01
4.5520E-07,-4.83321E-01
4.5600E-07,-4.79064E-01
4.5680E-07,-4.74806E-01
4.5760E-07,-4.79064E-01
4.5840E-07,-4.79064E-01
4.5920E-07,-4.76935E-01
4.6000E-07,-4.83321E-01
4.6080E-07,-4.91837E-01
4.6160E-07,-4.89708E-01
4.6240E-07,-4.76935E-01
4.6320E-07,-4.83321E-01
4.6400E-07,-4.83321E-01
4.6480E-07,-4.76935E-01
4.6560E-07,-4.76935E-01
4.6640E-07,-4.83321E-01
4.6720E-07,-4.76935E-01
4.6800E-07,-4.85450E-01
4.6880E-07,-4.85450E-01
4.6960E-07,-4.72677E-01
4.7040E-07,-4.81192E-01
4.7120E-07,-4.74806E-01
4.7200E-07,-4.83321E-01
4.7280E-07,-4.85450E-01
4.7360E-07,-4.76935E-01
4.7440E-07,-4.81192E-01
4.7520E-07,-4.81192E-01
4.7600E-07,-4.85450E-01
4.7680E-07,-4.79064E-01
4.7760E-07,-4.76935E-01
4.7840E-07,-4.79064E-01
4.7920E-07,-4.81192E-01
4.8000E-07,-4.87579E-01
4.8080E-07,-4.87579E-01
4.8160E-07,-4.83321E-01
4.8240E-07,-4.81192E-01
4.8320E-07,-4.81192E-01
4.8400E-07,-4.70548E-01
4.8480E-07,-4.76935E-01
4.8560E-07,-4.74806E-01
4.8640E-07,-4.83321E-01
4.8720E-07,-4.81192E-01
4.8800E-07,-4.76935E-01
4.8880E-07,-4.79064E-01
4.8960E-07,-4.76935E-01
4.9040E-07,-4.87579E-01
4.9120E-07,-4.83321E-01
4.9200E-07,-4.83321E-01
4.9280E-07,-4.85450E-01
4.9360E-07,-4.83321E-01
4.9440E-07,-4.72677E-01
4.9520E-07,-4.79064E-01
4.9600E-07,-4.81192E-01
4.9680E-07,-4.83321E-01
4.9760E-07,-4.87579E-01
4.9840E-07,-4.87579E-01
4.9920E-07,-4.85450E-01
5.0000E-07,-4.83321E-01
5.0080E-07,-4.76935E-01
5.0160E-07,-4.83321E-01
5.0240E-07,-4.87579E-01
5.0320E-07,-4.83321E-01
5.0400E-07,-4.89708E-01
5.0480E-07,-4.79064E-01
5.0560E-07,-4.79064E-01
5.0640E-07,-4.83321E-01
5.0720E-07,-4.89708E-01
5.0800E-07,-4.81192E-01
5.0880E-07,-4.85450E-01
5.0960E-07,-4.79064E-01
5.1040E-07,-4.72677E-01
5.1120E-07,-4.70548E-01
5.1200E-07,-4.79064E-01
5.1280E-07,-4.83321E-01
5.1360E-07,-4.89708E-01
5.1440E-07,-4.79064E-01
5.1520E-07,-4.83321E-01
5.1600E-07,-4.85450E-01
5.1680E-07,-4.79064E-01
5.1760E-07,-4.81192E-01
5.1840E-07,-4.76935E-01
5.1920E-07,-4.74806E-01
5.2000E-07,-4.72677E-01
5.2080E-07,-4.72677E-01
5.2160E-07,-4.85450E-01
5.2240E-07,-4.83321E-01
5.2320E-07,-4.79064E-01
5.2400E-07,-4.85450E-01
5.2480E-07,-4.81192E-01
5.2560E-07,-4.79064E-01
5.2640E-07,-4.79064E-01
5.2720E-07,-4.74806E-01
5.2800E-07,-4.79064E-01
5.2880E-07,-4.76935E-01
5.2960E-07,-4.83321E-01
5.3040E-07,-4.81192E-01
5.3120E-07,-4.66290E-01
5.3200E-07,-4.76935E-01
5.3280E-07,-4.85450E-01
5.3360E-07,-4.83321E-01
5.3440E-07,-4.85450E-01
5.3520E-07,-4.83321E-01
5.3600E-07,-4.85450E-01
5.3680E-07,-4.83321E-01
5.3760E-07,-4.79064E-01
5.3840E-07,-4.89708E-01
5.3920E-07,-4.79064E-01
5.4000E-07,-4.76935E-01
5.4080E-07,-4.87579E-01
5.4160E-07,-4.76935E-01
5.4240E-07,-4.79064E-01
5.4320E-07,-4.81192E-01
5.4400E-07,-4.79064E-01
5.4480E-07,-4.76935E-01
5.4560E-07,-4.85450E-01
5.4640E-07,-4.79064E-01
5.4720E-07,-4.79064E-01
5.4800E-07,-4.79064E-01
5.4880E-07,-4.79064E-01
5.4960E-07,-4.79064E-01
5.5040E-07,-4.79064E-01
5.5120E-07,-4.83321E-01
5.5200E-07,-4.79064E-01
5.5280E-07,-4.79064E-01
5.5360E-07,-4.83321E-01
5.5440E-07,-4.83321E-01
5.5520E-07,-4.83321E-01
5.5600E-07,-4.85450E-01
5.5680E-07,-4.79064E-01
5.5760E-07,-4.87579E-01
5.5840E-07,-4.83321E-01
5.5920E-07,-4.85450E-01
5.6000E-07,-4.83321E-01
5.6080E-07,-4.79064E-01
5.6160E-07,-4.79064E-01
5.6240E-07,-4.83321E-01
5.6320E-07,-4.79064E-01
5.6400E-07,-4.83321E-01
5.6480E-07,-4.85450E-01
5.6560E-07,-4.79064E-01
5.6640E-07,-4.87579E-01
5.6720E-07,-4.74806E-01
5.6800E-07,-4.76935E-01
5.6880E-07,-4.74806E-01
5.6960E-07,-4.83321E-01
5.7040E-07,-4.87579E-01
5.7120E-07,-4.87579E-01
5.7200E-07,-4.72677E-01
5.7280E-07,-4.79064E-01
5.7360E-07,-4.79064E-01
5.7440E-07,-4.83321E-01
5.7520E-07,-4.72677E-01
5.7600E-07,-4.72677E-01
5.7680E-07,-4.83321E-01
5.7760E-07,-4.85450E-01
5.7840E-07,-4.83321E-01
5.7920E-07,-4.85450E-01
5.8000E-07,-4.76935E-01
5.8080E-07,-4.87579E-01
5.8160E-07,-4.81192E-01
5.8240E-07,-4.85450E-01
5.8320E-07,-4.83321E-01
5.8400E-07,-4.79064E-01
5.8480E-07,-4.83321E-01
5.8560E-07,-4.76935E-01
5.8640E-07,-4.79064E-01
5.8720E-07,-4.79064E-01
5.8800E-07,-4.87579E-01
5.8880E-07,-4.79064E-01
5.8960E-07,-4.83321E-01
5.9040E-07,-4.81192E-01
5.9120E-07,-4.79064E-01
5.9200E-07,-4.81192E-01
5.9280E-07,-4.81192E-01
5.9360E-07,-4.83321E-01
5.9440E-07,-4.81192E-01
5.9520E-07,-4.79064E-01
5.9600E-07,-4.79064E-01
5.9680E-07,-4.81192E-01
5.9760E-07,-4.74806E-01
5.9840E-07,-4.79064E-01
5.9920E-07,-4.79064E-01
6.0000E-07,-4.81192E-01
6.0080E-07,-4.83321E-01
6.0160E-07,-4.81192E-01
6.0240E-07,-4.74806E-01
6.0320E-07,-4.79064E-01
6.0400E-07,-4.79064E-01
6.0480E-07,-4.79064E-01
6.0560E-07,-4.76935E-01
6.0640E-07,-4.72677E-01
6.0720E-07,-4.79064E-01
6.0800E-07,-4.79064E-01
6.0880E-07,-4.83321E-01
